instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_type,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,season_label,weather_label
125,2011-01-06,1,0,1,10,0,4,1,1,0.2,0.2576,0.47,0.194,3,42,45,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
126,2011-01-06,1,0,1,11,0,4,1,1,0.22,0.2576,0.44,0.0896,2,57,59,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
127,2011-01-06,1,0,1,12,0,4,1,1,0.26,0.2879,0.35,0.194,6,78,84,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
128,2011-01-06,1,0,1,13,0,4,1,1,0.26,0.2727,0.35,0.1045,12,55,67,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
129,2011-01-06,1,0,1,14,0,4,1,1,0.28,0.2727,0.36,0.1642,11,59,70,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
130,2011-01-06,1,0,1,15,0,4,1,1,0.28,0.2727,0.36,0.194,8,54,62,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
131,2011-01-06,1,0,1,16,0,4,1,1,0.26,0.2576,0.38,0.1642,12,74,86,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
132,2011-01-06,1,0,1,17,0,4,1,1,0.22,0.2273,0.51,0.1642,9,163,172,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
133,2011-01-06,1,0,1,18,0,4,1,1,0.22,0.2273,0.51,0.1343,5,158,163,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
134,2011-01-06,1,0,1,19,0,4,1,1,0.22,0.2576,0.55,0.0896,3,109,112,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
135,2011-01-06,1,0,1,20,0,4,1,1,0.2,0.2121,0.51,0.1642,3,66,69,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
136,2011-01-06,1,0,1,21,0,4,1,2,0.22,0.2121,0.55,0.2239,0,48,48,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
137,2011-01-06,1,0,1,22,0,4,1,2,0.22,0.2121,0.51,0.2836,1,51,52,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
138,2011-01-06,1,0,1,23,0,4,1,2,0.2,0.197,0.59,0.194,4,19,23,Hari Kerja,6,1,0,1,0,5,1,1,0.204348,0.233209,0.518261,0.0895652,88,1518,1606,Winter,Clear
139,2011-01-07,1,0,1,0,0,5,1,2,0.2,0.197,0.64,0.194,4,13,17,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
140,2011-01-07,1,0,1,1,0,5,1,2,0.2,0.197,0.69,0.2239,2,5,7,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
141,2011-01-07,1,0,1,2,0,5,1,2,0.2,0.197,0.69,0.2239,0,1,1,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
142,2011-01-07,1,0,1,4,0,5,1,2,0.2,0.2121,0.69,0.1343,0,1,1,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
143,2011-01-07,1,0,1,5,0,5,1,3,0.22,0.2727,0.55,0.194,0,5,5,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
144,2011-01-07,1,0,1,6,0,5,1,2,0.2,0.2576,0.69,0.194,8,26,34,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
145,2011-01-07,1,0,1,7,0,5,1,1,0.2,0.2121,0.69,0.1343,8,76,84,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
146,2011-01-07,1,0,1,8,0,5,1,1,0.2,0.197,0.51,0.2537,20,190,210,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
147,2011-01-07,1,0,1,9,0,5,1,1,0.2,0.1818,0.47,0.2985,9,125,134,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
148,2011-01-07,1,0,1,10,0,5,1,1,0.22,0.197,0.37,0.3284,16,47,63,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
149,2011-01-07,1,0,1,11,0,5,1,2,0.2,0.197,0.4,0.2239,19,48,67,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
150,2011-01-07,1,0,1,12,0,5,1,2,0.2,0.197,0.37,0.2537,9,50,59,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
151,2011-01-07,1,0,1,13,0,5,1,2,0.2,0.1818,0.37,0.2836,9,64,73,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
152,2011-01-07,1,0,1,14,0,5,1,2,0.2,0.197,0.4,0.2537,7,43,50,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
153,2011-01-07,1,0,1,15,0,5,1,2,0.2,0.2121,0.37,0.1642,9,63,72,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
154,2011-01-07,1,0,1,16,0,5,1,2,0.2,0.2121,0.37,0.1642,5,82,87,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
155,2011-01-07,1,0,1,17,0,5,1,2,0.2,0.2576,0.37,0.194,9,178,187,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
156,2011-01-07,1,0,1,18,0,5,1,1,0.2,0.2273,0.4,0.0896,7,116,123,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
157,2011-01-07,1,0,1,19,0,5,1,1,0.16,0.197,0.55,0.0896,3,92,95,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
158,2011-01-07,1,0,1,20,0,5,1,1,0.18,0.2121,0.47,0.1045,1,50,51,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
159,2011-01-07,1,0,1,21,0,5,1,1,0.18,0.197,0.47,0.1343,0,39,39,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
160,2011-01-07,1,0,1,22,0,5,1,2,0.18,0.197,0.43,0.1642,2,34,36,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
161,2011-01-07,1,0,1,23,0,5,1,2,0.18,0.197,0.51,0.1642,1,14,15,Hari Kerja,7,1,0,1,0,6,1,2,0.196522,0.208839,0.498696,0.168726,148,1362,1510,Winter,Cloudy
162,2011-01-08,1,0,1,0,0,6,0,2,0.18,0.197,0.51,0.1642,1,24,25,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
163,2011-01-08,1,0,1,1,0,6,0,2,0.18,0.2121,0.55,0.0896,1,15,16,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
164,2011-01-08,1,0,1,2,0,6,0,2,0.18,0.2424,0.55,0.194,3,13,16,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
165,2011-01-08,1,0,1,3,0,6,0,3,0.18,0.197,0.55,0.1642,0,7,7,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
166,2011-01-08,1,0,1,4,0,6,0,3,0.18,0.197,0.55,0.1642,0,1,1,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
167,2011-01-08,1,0,1,5,0,6,0,2,0.16,0.1667,0.74,0.1642,0,5,5,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
168,2011-01-08,1,0,1,6,0,6,0,2,0.16,0.1667,0.74,0.1642,0,2,2,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
169,2011-01-08,1,0,1,7,0,6,0,2,0.16,0.1818,0.74,0.1045,1,8,9,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
170,2011-01-08,1,0,1,8,0,6,0,3,0.16,0.1818,0.93,0.1045,0,15,15,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
171,2011-01-08,1,0,1,9,0,6,0,3,0.16,0.1818,0.93,0.1045,0,20,20,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
172,2011-01-08,1,0,1,10,0,6,0,2,0.18,0.197,0.8,0.1642,5,56,61,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
173,2011-01-08,1,0,1,11,0,6,0,2,0.2,0.1818,0.69,0.3881,2,60,62,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
174,2011-01-08,1,0,1,12,0,6,0,2,0.2,0.1818,0.59,0.3582,8,90,98,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
175,2011-01-08,1,0,1,13,0,6,0,1,0.2,0.1818,0.44,0.3284,7,95,102,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
176,2011-01-08,1,0,1,14,0,6,0,1,0.2,0.1667,0.32,0.4925,12,83,95,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
177,2011-01-08,1,0,1,15,0,6,0,1,0.2,0.1667,0.32,0.4478,5,69,74,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
178,2011-01-08,1,0,1,16,0,6,0,1,0.18,0.1364,0.29,0.4478,8,68,76,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
179,2011-01-08,1,0,1,17,0,6,0,1,0.16,0.1212,0.37,0.5522,5,64,69,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
180,2011-01-08,1,0,1,18,0,6,0,1,0.14,0.1212,0.39,0.2985,3,52,55,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
181,2011-01-08,1,0,1,19,0,6,0,1,0.14,0.1212,0.36,0.2537,4,26,30,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
182,2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
183,2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
184,2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
185,2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,Akhir Pekan,8,1,0,1,0,0,0,2,0.165,0.162254,0.535833,0.266804,68,891,959,Winter,Cloudy
186,2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
187,2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
188,2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
189,2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
190,2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
191,2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
192,2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
193,2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
194,2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
195,2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
196,2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
197,2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
198,2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
199,2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
200,2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
201,2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
202,2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
203,2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
204,2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
205,2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
206,2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
207,2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
208,2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
209,2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,Akhir Pekan,9,1,0,1,0,1,0,1,0.138333,0.116175,0.434167,0.36195,54,768,822,Winter,Clear
210,2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
211,2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
212,2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
213,2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
214,2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
215,2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
216,2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
217,2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
218,2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
219,2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
220,2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
221,2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
222,2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
223,2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
224,2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
225,2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
226,2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
227,2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
228,2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
229,2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
230,2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
231,2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
232,2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
233,2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,Hari Kerja,10,1,0,1,0,2,1,1,0.150833,0.150888,0.482917,0.223267,41,1280,1321,Winter,Clear
234,2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
235,2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
236,2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
237,2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
238,2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
239,2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.194,2,97,99,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
240,2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
241,2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
242,2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
243,2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
244,2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
245,2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
246,2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
247,2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
248,2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
249,2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
250,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,Hari Kerja,11,1,0,1,0,3,1,2,0.169091,0.191464,0.686364,0.122132,43,1220,1263,Winter,Cloudy
